circuit_name,deenergize_time,restoration_time,time_out_min,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_pop,median_age,median_income,white_pct,tmin_d-4,tmax_d-4,wspd_d-4,tmin_d-3,tmax_d-3,wspd_d-3,tmin_d-2,tmax_d-2,wspd_d-2,tmin_d-1,tmax_d-1,wspd_d-1,tmin_d-0,tmax_d-0,wspd_d-0
PUTAH CREEK,2021-10-11 06:47:00,2021-10-12 17:56:00,2109.0,YOLO,2.0,36.0,19.0,95694,-121.995080945512,38.5228267541182,True,10549.0,38.5,87097.0,0.8259550668309792,11.0,23.0,10.2,11.0,20.0,13.1,8.0,25.0,9.2,7.0,27.0,8.9,,,
RED BLUFF,2021-10-11 06:33:00,2021-10-12 11:37:00,1744.0,TEHAMA,2.0,1014.0,940.0,96080,-122.244617745567,40.1823866166108,True,31009.0,39.7,49259.0,0.8696507465574511,9.4,22.2,7.9,7.8,20.6,11.5,8.3,26.1,7.9,7.8,27.8,14.0,,,
RED BLUFF,2021-10-11 01:39:00,2021-10-12 16:54:00,2355.0,TEHAMA,2.0,214.0,199.0,96080,-122.244617745567,40.1823866166108,True,31009.0,39.7,49259.0,0.8696507465574511,9.4,22.2,7.9,7.8,20.6,11.5,8.3,26.1,7.9,7.8,27.8,14.0,,,
RED BLUFF,2021-10-11 06:43:00,2021-10-12 13:44:00,1861.0,"YOLO, TEHAMA",2.0,865.0,753.0,96080,-122.244617745567,40.1823866166108,True,31009.0,39.7,49259.0,0.8696507465574511,9.4,22.2,7.9,7.8,20.6,11.5,8.3,26.1,7.9,7.8,27.8,14.0,,,
REDBUD,2021-10-11 06:18:00,2021-10-12 12:53:00,1835.0,LAKE,3.0,124.0,119.0,95423,-122.662383260156,39.0275350391145,True,3597.0,54.2,46833.0,0.8801779260494856,6.7,19.4,6.7,6.1,19.4,6.0,6.7,22.8,5.4,4.4,26.7,7.1,,,
SAN ARDO,2021-10-11 07:34:00,2021-10-12 16:33:00,1979.0,"MONTEREY, SAN LUIS OBISPO",0.0,24.0,13.0,93450,-120.936805528691,36.073694446131,True,856.0,26.8,59886.0,0.5432242990654206,8.9,22.8,12.0,11.7,21.7,15.4,3.9,23.9,8.3,4.4,26.7,5.2,,,
SAN MIGUEL,2021-10-11 11:35:00,2021-10-12 13:21:00,1546.0,"MONTEREY, SAN LUIS OBISPO",2.0,56.0,28.0,93003,-119.2418916673,34.2560777792193,True,51461.0,41.3,81501.0,0.7960397193991566,17.2,20.6,7.5,14.4,20.6,12.4,11.7,20.0,8.9,11.7,22.2,8.6,,,
SANTA NELLA,2021-10-11 08:34:00,2021-10-12 13:13:00,1719.0,MERCED,0.0,3.0,0.0,93635,-121.013225470942,37.0858418574031,True,41563.0,29.5,63529.0,0.5456295262613382,12.8,23.9,14.9,11.1,20.0,11.6,7.2,21.1,8.2,6.7,24.4,4.8,,,
SILVERADO,2021-10-11 06:27:00,2021-10-12 16:43:00,2056.0,NAPA,3.0,335.0,191.0,94574,-122.459110675812,38.4998179385502,True,8527.0,52.3,104848.0,0.8820218130643838,8.0,18.0,6.3,7.0,18.0,10.1,7.0,23.0,4.7,5.0,26.0,5.2,,,
SILVERADO,2021-10-11 07:20:00,2021-10-12 19:13:00,2153.0,NAPA,3.0,774.0,583.0,94574,-122.459110675812,38.4998179385502,True,8527.0,52.3,104848.0,0.8820218130643838,8.0,18.0,6.3,7.0,18.0,10.1,7.0,23.0,4.7,5.0,26.0,5.2,,,
SISQUOC,2021-10-11 18:04:00,2021-10-12 13:37:00,1173.0,"SAN LUIS OBISPO, SANTA BARBARA",3.0,10.0,6.0,93454,-120.330677457305,34.8785986298584,True,40600.0,31.4,68954.0,0.7307389162561576,12.8,18.9,7.9,8.3,17.8,17.6,6.7,22.8,14.4,6.1,25.6,8.6,,,
SYCAMORE CREEK,2021-10-11 04:06:00,2021-10-12 14:24:00,2058.0,BUTTE,3.0,580.0,514.0,95973,-121.824028388523,39.7687610613951,True,36223.0,37.0,73817.0,0.8212737763299561,14.3,24.3,9.2,12.6,23.6,15.6,13.5,27.4,12.3,16.8,24.0,9.6,,,
TASSAJARA,2021-10-11 08:38:00,2021-10-12 14:34:00,1796.0,ALAMEDA,3.0,13.0,10.0,94506,-121.907853957118,37.7999449878799,True,27143.0,46.1,200726.0,0.5968389640054526,10.0,20.0,14.2,12.2,17.8,20.1,10.6,22.2,4.8,8.3,26.7,5.5,,,
TASSAJARA,2021-10-11 08:49:00,2021-10-12 15:15:00,1826.0,CONTRA COSTA,3.0,25.0,13.0,94506,-121.907853957118,37.7999449878799,True,27143.0,46.1,200726.0,0.5968389640054526,10.0,20.0,14.2,12.2,17.8,20.1,10.6,22.2,4.8,8.3,26.7,5.5,,,
TEJON,2021-10-11 12:41:00,2021-10-13 01:45:00,2224.0,KERN,2.0,595.0,479.0,93307,-118.955155896207,35.0196539927166,True,86273.0,26.8,42128.0,0.6576681001008426,16.7,27.2,10.8,11.1,20.0,10.4,8.9,21.7,6.8,10.6,25.0,7.9,,,
TEJON,2021-10-11 12:31:00,2021-10-12 10:50:00,1339.0,KERN,2.0,15.0,4.0,93307,-118.955155896207,35.0196539927166,True,86273.0,26.8,42128.0,0.6576681001008426,16.7,27.2,10.8,11.1,20.0,10.4,8.9,21.7,6.8,10.6,25.0,7.9,,,
TEMPLETON,2021-10-11 11:44:00,2021-10-12 14:33:00,1609.0,SAN LUIS OBISPO,3.0,39.0,28.0,93465,-120.680306635208,35.5550164455479,True,9465.0,47.7,99989.0,0.8927628103539356,8.9,22.8,12.0,11.7,21.7,15.4,3.9,23.9,8.3,4.4,26.7,5.2,,,
TEMPLETON,2021-10-11 16:10:00,2021-10-12 10:36:00,1106.0,SAN LUIS OBISPO,3.0,37.0,24.0,93465,-120.680306635208,35.5550164455479,True,9465.0,47.7,99989.0,0.8927628103539356,8.9,22.8,12.0,11.7,21.7,15.4,3.9,23.9,8.3,4.4,26.7,5.2,,,
TYLER,2021-10-11 01:36:00,2021-10-12 10:14:00,1958.0,TEHAMA,2.0,766.0,655.0,96080,-122.208840881355,40.1384747493391,True,31009.0,39.7,49259.0,0.8696507465574511,9.4,22.2,7.9,7.8,20.6,11.5,8.3,26.1,7.9,7.8,27.8,14.0,,,
VACAVILLE,2021-10-11 06:58:00,2021-10-12 15:49:00,1971.0,SOLANO,2.0,302.0,250.0,95688,-121.980501019394,38.3565241316156,True,38114.0,39.9,98579.0,0.7270556750800231,13.3,22.8,15.3,10.6,21.1,15.5,8.3,25.0,7.6,6.7,26.7,6.9,,,
VACAVILLE,2021-10-11 07:05:00,2021-10-12 17:01:00,2036.0,SOLANO,2.0,374.0,284.0,95688,-121.980501019394,38.3565241316156,True,38114.0,39.9,98579.0,0.7270556750800231,13.3,22.8,15.3,10.6,21.1,15.5,8.3,25.0,7.6,6.7,26.7,6.9,,,
VACAVILLE,2021-10-11 06:55:00,2021-10-12 17:07:00,2052.0,SOLANO,2.0,1951.0,1869.0,95688,-121.980501019394,38.3565241316156,True,38114.0,39.9,98579.0,0.7270556750800231,13.3,22.8,15.3,10.6,21.1,15.5,8.3,25.0,7.6,6.7,26.7,6.9,,,
VACAVILLE,2021-10-11 06:53:00,2021-10-12 14:28:00,1895.0,SOLANO,2.0,316.0,315.0,95688,-121.980501019394,38.3565241316156,True,38114.0,39.9,98579.0,0.7270556750800231,13.3,22.8,15.3,10.6,21.1,15.5,8.3,25.0,7.6,6.7,26.7,6.9,,,
VASCO,2021-10-11 09:19:00,2021-10-12 16:50:00,1891.0,ALAMEDA,2.0,134.0,90.0,94551,-121.715874941143,37.711119241469,True,48151.0,37.8,119087.0,0.5735083383522668,10.0,20.0,14.2,12.2,17.8,20.1,10.6,22.2,4.8,8.3,26.7,5.5,,,
VOLTA,2021-10-11 06:36:00,2021-10-12 13:42:00,1866.0,TEHAMA,2.0,604.0,530.0,96059,-121.866432819395,40.459551266657,True,478.0,70.3,108102.0,0.9560669456066946,10.6,23.3,6.5,6.1,20.6,8.6,10.0,26.1,3.2,6.7,28.9,9.0,,,
WESTLEY,2021-10-11 08:42:00,2021-10-12 14:37:00,1795.0,STANISLAUS,2.0,30.0,4.0,95363,-121.231136327939,37.5169430285155,True,28333.0,32.2,72898.0,0.6618077859739526,12.8,23.9,14.9,11.1,20.0,11.6,7.2,21.1,8.2,6.7,24.4,4.8,,,
ZACA,2021-10-11 18:00:00,2021-10-12 14:18:00,1218.0,SANTA BARBARA,3.0,19.0,14.0,93441,-120.151476818275,34.6967037474649,True,861.0,55.2,94464.0,0.9384436701509872,11.0,21.0,6.6,9.0,20.0,9.8,4.0,26.0,7.7,4.0,29.0,6.2,,,
CAL WATER,2021-10-15 01:00:00,2021-10-15 15:38:00,878.0,KERN,2.0,13.0,0.0,93306,-118.900763164666,35.4220268575537,True,74296.0,31.3,54450.0,0.6981398729406697,10.0,20.0,26.3,7.8,19.4,7.9,7.2,22.2,7.6,8.3,23.3,6.8,,,
LAMONT,2021-10-15 01:09:00,2021-10-15 15:10:00,841.0,KERN,2.0,2.0,0.0,93307,-118.861432427075,35.296774246433,True,86273.0,26.8,42128.0,0.6576681001008426,10.0,20.0,26.3,7.8,19.4,7.9,7.2,22.2,7.6,8.3,23.3,6.8,,,
MAGUNDEN,2021-10-15 01:05:00,2021-10-15 15:12:00,847.0,KERN,2.0,38.0,20.0,93306,-118.921731728524,35.3611268252774,True,74296.0,31.3,54450.0,0.6981398729406697,10.0,20.0,26.3,7.8,19.4,7.9,7.2,22.2,7.6,8.3,23.3,6.8,,,
TEJON,2021-10-15 01:07:00,2021-10-16 16:32:00,2365.0,KERN,2.0,595.0,479.0,93307,-118.955155896207,35.0196539927166,True,86273.0,26.8,42128.0,0.6576681001008426,10.0,20.0,26.3,7.8,19.4,7.9,7.2,22.2,7.6,8.3,23.3,6.8,,,
TEJON,2021-10-15 01:00:00,2021-10-15 14:46:00,826.0,KERN,2.0,15.0,4.0,93307,-118.955155896207,35.0196539927166,True,86273.0,26.8,42128.0,0.6576681001008426,10.0,20.0,26.3,7.8,19.4,7.9,7.2,22.2,7.6,8.3,23.3,6.8,,,
MOUNTAINQUARRIES-2101,2018-10-14 21:09:00,2018-10-16 14:10:00,2461.0,"Cool, Garden Valley, Georgetown, Greenwood",3.0,1131.0,976.0,95634,-120.689,38.9167,True,3921.0,56.1,68672.0,0.9222137209895435,13.0,21.0,8.5,10.0,19.0,6.4,14.0,23.0,10.7,14.0,23.0,9.2,,,
BEN LOMOND0401,2019-10-09 22:44:00,2019-10-11 20:08:00,2724.0,"BEN LOMOND, FELTON",3.0,743.0,680.0,95006,-122.1519,37.1833,True,9457.0,46.7,111792.0,0.8715237390292905,10.0,26.7,8.0,11.1,29.4,4.9,14.4,30.6,6.9,12.8,30.0,7.3,,,
BEN LOMOND1101,2019-10-09 22:44:00,2019-10-11 19:32:00,2688.0,"BROOKDALE, BOULDER CREEK, BEN LOMOND",3.0,726.0,698.0,95006,-122.1519,37.1833,True,9457.0,46.7,111792.0,0.8715237390292905,10.0,26.7,8.0,11.1,29.4,4.9,14.4,30.6,6.9,12.8,30.0,7.3,,,
BIG TREES0402,2019-10-09 22:43:00,2019-10-11 15:02:00,2419.0,"FELTON, SANTA CRUZ",3.0,858.0,804.0,95018,-121.89,37.34,True,6348.0,45.1,109467.0,0.872715816005041,10.0,26.7,8.0,11.1,29.4,4.9,14.4,30.6,6.9,12.8,30.0,7.3,,,
FITCH MOUNTAIN1113,2019-10-09 03:22:00,2019-10-12 14:45:00,5003.0,HEALDSBURG,3.0,2314.0,1792.0,95448,-122.8761,38.6323,True,17353.0,47.3,95938.0,0.8329971762807584,6.7,28.9,7.6,6.7,31.1,5.5,9.4,32.2,5.0,7.2,28.9,4.8,,,
HALF MOON BAY1101,2019-10-09 23:15:00,2019-10-10 18:08:00,1133.0,"EL GRANADA, HALF MOON BAY, MOSS BEACH, WOODSIDE, SAN MATEO",3.0,2560.0,2047.0,94019,-122.4354,37.4903,True,20207.0,46.9,140460.0,0.778542089374969,5.0,24.0,8.2,9.0,26.0,6.2,9.0,23.0,4.9,8.0,18.0,6.3,,,
HALF MOON BAY1102,2019-10-09 23:11:00,2019-10-10 18:36:00,1165.0,"HALF MOON BAY, MONTARA, EL GRANADA, MOSS BEACH",3.0,4856.0,4502.0,94019,-122.4354,37.4903,True,20207.0,46.9,140460.0,0.778542089374969,5.0,24.0,8.2,9.0,26.0,6.2,9.0,23.0,4.9,8.0,18.0,6.3,,,
HALF MOON BAY1103,2019-10-09 23:11:00,2019-10-11 16:39:00,2488.0,"HALF MOON BAY, PESCADERO, LA HONDA, SAN GREGORIO, LOMA MAR, WOODSIDE",3.0,4863.0,3992.0,94019,-122.4354,37.4903,True,20207.0,46.9,140460.0,0.778542089374969,5.0,24.0,8.2,9.0,26.0,6.2,9.0,23.0,4.9,8.0,18.0,6.3,,,
HUM BAY BANK NO.111101,2019-10-09 01:40:00,2019-10-10 00:20:00,1360.0,"EUREKA, FIELDS LANDING",0.0,1009.0,888.0,95501,-124.1461,40.8135,True,23948.0,38.2,43932.0,0.7166778019041256,6.7,16.7,5.4,6.7,21.1,4.0,7.2,17.8,5.0,8.3,17.8,10.8,,,
HUM BAY BANK NO.111102,2019-10-09 01:40:00,2019-10-10 01:10:00,1410.0,EUREKA,2.0,3029.0,2794.0,95501,-124.1461,40.8135,True,23948.0,38.2,43932.0,0.7166778019041256,6.7,16.7,5.4,6.7,21.1,4.0,7.2,17.8,5.0,8.3,17.8,10.8,,,
JARVIS1111,2019-10-10 00:04:00,2019-10-10 16:43:00,999.0,FREMONT,3.0,532.0,497.0,94536,-122.0042,37.5641,True,74544.0,38.0,132568.0,0.29114348572655074,11.7,28.3,5.8,13.9,29.4,7.2,12.8,27.2,7.2,10.6,21.7,10.4,,,
LAS AROMAS0401,2019-10-09 23:24:00,2019-10-11 08:03:00,1959.0,ORINDA,2.0,424.0,413.0,94563,-122.186,37.8913,True,19351.0,49.1,231373.0,0.7409952974006512,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
MIWUK SUB1701,2019-10-09 15:22:00,2019-10-11 18:50:00,3088.0,"MI WUK VILLAGE, TWAIN HARTE, LONG BARN, TUOLUMNE",3.0,3651.0,3399.0,95383,-120.2305,38.038,True,3816.0,50.3,75313.0,0.940251572327044,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
MIWUK SUB1702,2019-10-09 15:22:00,2019-10-11 16:51:00,2969.0,"TWAIN HARTE, SONORA",3.0,3773.0,3512.0,95383,-120.2305,38.038,True,3816.0,50.3,75313.0,0.940251572327044,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
MOUNTAIN QUARRIES2101,2019-10-09 03:25:00,2019-10-11 17:38:00,3733.0,"COOL, PILOT HILL, GREENWOOD, GEORGETOWN, GARDEN VALLEY",3.0,3613.0,3299.0,95634,-120.689,38.9167,True,3921.0,56.1,68672.0,0.9222137209895435,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
PEORIA FLAT1701,2019-10-09 15:27:00,2019-10-12 09:27:00,3960.0,"GROVELAND, CHINESE CAMP, JAMESTOWN",2.0,1862.0,1664.0,95327,-120.4818,37.8476,True,8542.0,40.3,43313.0,0.7348396160149848,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
PEORIA FLAT1704,2019-10-09 15:25:00,2019-10-11 16:07:00,2922.0,"COPPEROPOLIS, JAMESTOWN, OAKDALE, KNIGHTS FERRY",2.0,3137.0,2802.0,95327,-120.4818,37.8476,True,8542.0,40.3,43313.0,0.7348396160149848,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
PEORIA FLAT1705,2019-10-09 15:23:00,2019-10-12 10:21:00,4018.0,"JAMESTOWN, SONORA",2.0,2461.0,2115.0,95327,-120.4818,37.8476,True,8542.0,40.3,43313.0,0.7348396160149848,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
POSO MOUNTAIN2101,2019-10-10 10:29:00,2019-10-12 05:25:00,2576.0,BAKERSFIELD,2.0,135.0,76.0,93301,-119.0169,35.3874,True,12624.0,30.1,31089.0,0.5583016476552598,12.2,30.6,7.6,14.4,31.7,7.9,15.0,32.8,7.9,13.9,28.3,11.5,,,
POSO MOUNTAIN2103,2019-10-10 10:23:00,2019-10-11 18:21:00,1918.0,BAKERSFIELD,2.0,25.0,10.0,93301,-119.0169,35.3874,True,12624.0,30.1,31089.0,0.5583016476552598,12.2,30.6,7.6,14.4,31.7,7.9,15.0,32.8,7.9,13.9,28.3,11.5,,,
POSO MOUNTAIN2104,2019-10-10 10:18:00,2019-10-11 19:59:00,2021.0,BAKERSFIELD,2.0,9.0,2.0,93301,-119.0169,35.3874,True,12624.0,30.1,31089.0,0.5583016476552598,12.2,30.6,7.6,14.4,31.7,7.9,15.0,32.8,7.9,13.9,28.3,11.5,,,
RAWSON1103,2019-10-09 00:27:00,2019-10-10 18:39:00,2532.0,"RED BLUFF, SAN PABLO",2.0,2489.0,2007.0,94803,-122.2767,37.9587,True,26062.0,45.4,96971.0,0.46201365973447933,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
SPAULDING1101,2019-10-09 02:22:00,2019-10-12 09:30:00,4748.0,"EMIGRANT GAP, SODA SPRINGS",3.0,161.0,81.0,95715,-120.7005,39.2445,True,101.0,46.1,,0.9702970297029703,9.4,17.8,6.3,11.7,20.6,7.9,15.0,20.6,6.0,12.2,20.0,6.4,,,
SPRUCE0401,2019-10-09 22:49:00,2019-10-10 15:38:00,1009.0,"KENSINGTON, BERKELEY",3.0,690.0,682.0,94701,-122.2704,37.8683,True,29509.0,21.8,46735.0,0.44830390728252395,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
SPRUCE0402,2019-10-09 22:49:00,2019-10-10 16:44:00,1075.0,BERKELEY,2.0,622.0,607.0,94701,-122.2704,37.8683,True,29509.0,21.8,46735.0,0.44830390728252395,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
STILLWATER STATION1101,2019-10-09 00:34:00,2019-10-11 14:48:00,3734.0,REDDING,2.0,695.0,593.0,96001,-122.4617,40.5442,False,34008.0,41.5,58673.0,0.8611797224182546,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
STILLWATER STATION1102,2019-10-09 00:34:00,2019-10-11 15:36:00,3782.0,REDDING,2.0,1371.0,1320.0,96001,-122.4617,40.5442,False,34008.0,41.5,58673.0,0.8611797224182546,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
SUBSTATION K1102,2019-10-09 22:52:00,2019-10-10 18:50:00,1198.0,"OAKLAND, BERKELEY, ORINDA",3.0,2521.0,2406.0,94601,-122.2143,37.7729,True,53104.0,33.6,53433.0,0.2072348598975595,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
SUBSTATION K1104,2019-10-09 22:37:00,2019-10-10 21:34:00,1377.0,OAKLAND,3.0,2650.0,2378.0,94601,-122.2143,37.7729,True,53104.0,33.6,53433.0,0.2072348598975595,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
SUBSTATION X1101,2019-10-09 22:37:00,2019-10-10 19:18:00,1241.0,"OAKLAND, PIEDMONT",2.0,692.0,677.0,94602,-122.2143,37.8016,True,29593.0,42.9,107208.0,0.4575068428344541,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
SUBSTATION X1106,2019-10-09 22:49:00,2019-10-10 20:01:00,1272.0,OAKLAND,3.0,3726.0,3492.0,94601,-122.2143,37.7729,True,53104.0,33.6,53433.0,0.2072348598975595,8.9,26.7,7.9,10.0,28.3,6.8,12.8,30.0,5.8,11.1,26.7,9.4,,,
TAR FLAT0401,2019-10-09 15:28:00,2019-10-10 15:40:00,1452.0,SONORA,3.0,341.0,332.0,95370,-120.3666,37.9768,True,28301.0,49.3,62578.0,0.884067700787958,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
TAR FLAT0402,2019-10-09 15:28:00,2019-10-10 17:16:00,1548.0,SONORA,3.0,480.0,416.0,95370,-120.3666,37.9768,True,28301.0,49.3,62578.0,0.884067700787958,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,,,
VACA DIXON1101,2019-10-09 00:17:00,2019-10-10 15:31:00,2354.0,VACAVILLE,2.0,915.0,739.0,95687,-121.9359,38.3286,False,69073.0,38.0,92653.0,0.6118599163204146,6.7,28.9,9.3,9.4,30.6,8.4,9.4,31.7,2.8,8.9,31.1,5.1,,,
VACA DIXON1105,2019-10-09 00:18:00,2019-10-10 18:54:00,2556.0,VACAVILLE,2.0,1536.0,1397.0,95687,-121.9359,38.3286,False,69073.0,38.0,92653.0,0.6118599163204146,6.7,28.9,9.3,9.4,30.6,8.4,9.4,31.7,2.8,8.9,31.1,5.1,,,
BIG TREES0402,2019-10-26 20:39:00,2019-10-28 18:14:00,2735.0,"FELTON, SANTA CRUZ",3.0,857.0,803.0,95018,-121.89,37.34,True,6348.0,45.1,109467.0,0.872715816005041,12.2,29.4,7.9,13.9,29.4,6.0,13.3,32.2,3.8,13.9,31.1,7.1,,,
BOSTON0401,2019-10-26 23:14:00,2019-10-29 11:11:00,3597.0,OAKLAND,2.0,189.0,184.0,94601,-122.2143,37.7729,True,53104.0,33.6,53433.0,0.2072348598975595,10.0,28.3,6.8,10.6,28.3,6.8,18.3,32.8,14.0,11.1,29.4,7.2,,,
COAST RD.0401,2019-10-26 20:32:00,2019-10-28 19:51:00,2839.0,DAVENPORT,2.0,10.0,2.0,95017,-122.2314,37.0919,True,831.0,45.5,59609.0,0.7135980746089049,12.2,29.4,7.9,13.9,29.4,6.0,13.3,32.2,3.8,13.9,31.1,7.1,,,
ESTUDILLO0401,2019-10-26 21:56:00,2019-10-28 10:03:00,2167.0,SAN LEANDRO,2.0,154.0,102.0,94577,-122.1689,37.7199,True,48520.0,41.0,89219.0,0.3811624072547403,10.0,28.3,6.8,10.6,28.3,6.8,18.3,32.8,14.0,11.1,29.4,7.2,,,
HALF MOONBAY1101,2019-10-26 20:04:00,2019-10-28 16:38:00,2674.0,"EL GRANADA, HALF MOON BAY, MOSS BEACH, WOODSIDE, SAN MATEO",3.0,2558.0,2045.0,94019,-122.4354,37.4903,True,20207.0,46.9,140460.0,0.778542089374969,7.0,23.0,9.0,8.0,23.0,9.4,17.8,31.7,9.4,15.0,30.6,9.4,,,
HALF MOONBAY1102,2019-10-26 20:02:00,2019-10-28 16:33:00,2671.0,"HALF MOON BAY, MONTARA, EL GRANADA, MOSS BEACH",3.0,4859.0,4507.0,94019,-122.4354,37.4903,True,20207.0,46.9,140460.0,0.778542089374969,7.0,23.0,9.0,8.0,23.0,9.4,17.8,31.7,9.4,15.0,30.6,9.4,,,
HALF MOONBAY1103,2019-10-26 20:02:00,2019-10-30 16:47:00,5565.0,"HALF MOON BAY, PESCADERO, LA HONDA, SAN GREGORIO, LOMA MAR, WOODSIDE",3.0,4866.0,3995.0,94019,-122.4354,37.4903,True,20207.0,46.9,140460.0,0.778542089374969,7.0,23.0,9.0,8.0,23.0,9.4,17.8,31.7,9.4,15.0,30.6,9.4,,,
HOLLYWOOD0401,2019-10-26 21:45:00,2019-10-28 21:07:00,2842.0,OAKLAND,2.0,950.0,922.0,94601,-122.2143,37.7729,True,53104.0,33.6,53433.0,0.2072348598975595,10.0,28.3,6.8,10.6,28.3,6.8,18.3,32.8,14.0,11.1,29.4,7.2,,,
JARVIS1101,2019-10-26 21:06:00,2019-10-28 09:41:00,2195.0,HAYWARD,2.0,11.0,10.0,94536,-122.0042,37.5641,True,74544.0,38.0,132568.0,0.29114348572655074,11.7,29.4,7.6,12.8,30.6,5.8,15.6,32.2,8.3,13.9,30.0,6.5,,,
JARVIS1108,2019-10-26 20:43:00,2019-10-28 11:05:00,2302.0,HAYWARD,2.0,433.0,421.0,94536,-122.0042,37.5641,True,74544.0,38.0,132568.0,0.29114348572655074,11.7,29.4,7.6,12.8,30.6,5.8,15.6,32.2,8.3,13.9,30.0,6.5,,,
JARVIS1111,2019-10-26 20:05:00,2019-10-28 11:28:00,2363.0,FREMONT,3.0,530.0,495.0,94536,-122.0042,37.5641,True,74544.0,38.0,132568.0,0.29114348572655074,11.7,29.4,7.6,12.8,30.6,5.8,15.6,32.2,8.3,13.9,30.0,6.5,,,
KIRKER SUB2104,2019-10-26 21:23:00,2019-10-29 17:46:00,4103.0,PITTSBURG,2.0,12.0,5.0,94565,-121.9246,38.0183,True,97249.0,34.2,78985.0,0.3288054375880472,8.5,31.2,7.9,11.6,31.9,5.8,13.6,33.1,25.1,6.2,33.0,4.1,,,
LAS AROMAS0401,2019-10-26 20:30:00,2019-10-29 15:27:00,4017.0,ORINDA,2.0,424.0,413.0,94563,-122.186,37.8913,True,19351.0,49.1,231373.0,0.7409952974006512,10.0,28.3,6.8,10.6,28.3,6.8,18.3,32.8,14.0,11.1,29.4,7.2,,,
PEORIA FLAT1701,2019-10-27 00:13:00,2019-10-29 12:37:00,3624.0,"GROVELAND, CHINESE CAMP, JAMESTOWN",2.0,1862.0,1664.0,95327,-120.4818,37.8476,True,8542.0,40.3,43313.0,0.7348396160149848,11.7,27.2,6.8,13.9,28.9,8.3,8.3,30.0,4.2,8.9,27.8,3.4,,,
PEORIA FLAT1704,2019-10-27 00:15:00,2019-10-29 17:17:00,3902.0,"COPPEROPOLIS, JAMESTOWN",2.0,3008.0,2719.0,95327,-120.4818,37.8476,True,8542.0,40.3,43313.0,0.7348396160149848,11.7,27.2,6.8,13.9,28.9,8.3,8.3,30.0,4.2,8.9,27.8,3.4,,,
PEORIA FLAT1705,2019-10-27 00:18:00,2019-10-29 12:56:00,3638.0,"JAMESTOWN, SONORA",2.0,2461.0,2113.0,95327,-120.4818,37.8476,True,8542.0,40.3,43313.0,0.7348396160149848,11.7,27.2,6.8,13.9,28.9,8.3,8.3,30.0,4.2,8.9,27.8,3.4,,,
PETALUMA A0411,2019-10-26 21:07:00,2019-10-28 18:03:00,2696.0,PETALUMA,0.0,656.0,585.0,94952,-122.642,38.2355,True,35198.0,43.2,92314.0,0.7937666912892778,9.0,32.0,3.6,8.0,31.0,5.9,17.0,32.0,10.7,9.0,30.0,3.7,,,
PETALUMA A0413,2019-10-26 21:07:00,2019-10-28 18:05:00,2698.0,PETALUMA,0.0,575.0,446.0,94952,-122.642,38.2355,True,35198.0,43.2,92314.0,0.7937666912892778,9.0,32.0,3.6,8.0,31.0,5.9,17.0,32.0,10.7,9.0,30.0,3.7,,,
PETALUMA C1108,2019-10-26 17:17:00,2019-10-29 10:35:00,3918.0,PETALUMA,2.0,1967.0,1636.0,94952,-122.642,38.2355,True,35198.0,43.2,92314.0,0.7937666912892778,9.0,32.0,3.6,8.0,31.0,5.9,17.0,32.0,10.7,9.0,30.0,3.7,,,
PETALUMA C1109,2019-10-26 17:26:00,2019-10-28 19:23:00,2997.0,PETALUMA,2.0,2897.0,2604.0,94952,-122.642,38.2355,True,35198.0,43.2,92314.0,0.7937666912892778,9.0,32.0,3.6,8.0,31.0,5.9,17.0,32.0,10.7,9.0,30.0,3.7,,,
