X,Y,OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat
-13407636.8939,4702128.2193,163,SMUD,SMUD,CEC,SUBSTATION,300800,Union Valley,230,00051,CA,El Dorado County,Unincorporated,-120.442851457191,38.863432031407
-13311789.7885,4375286.7047,164,Other,,CEC,SUBSTATION,309725,Guardian and Eastbank,115,93631,CA,Fresno County,Kingsburg,-119.5818422598,36.540761385414
-13324592.8922,4405391.3839,165,Other,,CEC,SUBSTATION,308967,Las Palmas,115,93727,CA,Fresno County,Unincorporated,-119.696854497361,36.7577323345081
-13352445.6035,4344668.3887,166,Other,,CEC,SUBSTATION,300523,Mussel Slough,60,93245,CA,Kings County,Unincorporated,-119.947059659761,36.3194622396774
-13399382.7888,4333383.945,167,Other,,CEC,,,Cal Resources LLC,60,93210,CA,Fresno County,Unincorporated,-120.368703569079,36.2377429924519
-13436466.1197,4399468.5296,168,PG&E,15,CEC,SUBSTATION,306180,Oxford,500,93640,CA,Fresno County,Unincorporated,-120.70182879867,36.7150933542103
-13400803.2603,4331565.9419,169,Other,,CEC,SUBSTATION,310397,Penn Zier,60,93210,CA,Fresno County,Unincorporated,-120.381463881625,36.2245694479161
-13331008.731,4397451.5387,170,PG&E,,CEC,SUBSTATION,304977,Ranchers Cotton,115,93725,CA,Fresno County,Unincorporated,-119.75448895788,36.7005675109376
-13333163.2116,4425575.3603,171,PG&E,,CEC,SUBSTATION,304800,River Rock,60,93730,CA,Fresno County,Unincorporated,-119.773842986756,36.902860005965
-13397887.5597,4327113.249,172,Other,,CEC,SUBSTATION,303884,Tornado,60,93210,CA,Fresno County,Unincorporated,-120.355271697929,36.1922951422699
-13396444.9155,4387993.6348,173,PG&E,,CEC,SUBSTATION,302217,Westlands,60,93668,CA,Fresno County,Unincorporated,-120.342312204986,36.6324175383226
-13412358.1424,4373529.0409,174,Other,,CEC,SUBSTATION,310526,Kamm,,93640,CA,Fresno County,Unincorporated,-120.48526315419,36.5280746425166
-13369450.9904,4385951.6396,175,Other,,CEC,SUBSTATION,302267,Agrico,60,93630,CA,Fresno County,Unincorporated,-120.099821650042,36.6176957959939
-13328829.3011,4406296.0169,176,PG&E,,CEC,SUBSTATION,304283,Barton,115,93727,CA,Fresno County,Fresno,-119.734910805788,36.7642427563489
-13371045.6371,4410256.6379,177,PG&E,,CEC,SUBSTATION,303612,Biola,70,93630,CA,Fresno County,Unincorporated,-120.114146604467,36.7927398668603
-13332565.7488,4414585.8794,178,PG&E,,CEC,SUBSTATION,305986,Bullard,115,93710,CA,Fresno County,Fresno,-119.76847588716,36.8238771208192
-13371928.2242,4339771.1859,179,Other,,CEC,SUBSTATION,306230,Calflax,60,93234,CA,Fresno County,Unincorporated,-120.12207501987,36.2840083739287
-13335959.961,4362163.1775,180,PG&E,,CEC,SUBSTATION,300661,Camden,60,93656,CA,Fresno County,Unincorporated,-119.798966613744,36.4459860909606
-13396371.8402,4359856.1929,181,PG&E,,CEC,SUBSTATION,303854,Cantua,115,93210,CA,Fresno County,Unincorporated,-120.341655758022,36.429313560641
-13408383.3254,4416284.7852,182,PG&E,,CEC,SUBSTATION,304454,Capco Madera,60,93622,CA,Fresno County,Firebaugh,-120.449556765791,36.8360927211569
-13345144.1348,4374096.3186,183,PG&E,,CEC,SUBSTATION,309247,Caruthers,,93609,CA,Fresno County,Unincorporated,-119.881469450265,36.5321694559588
-13417560.1458,4388041.1019,184,PG&E,,CEC,SUBSTATION,304203,Cheney,,93640,CA,Fresno County,Unincorporated,-120.531993545558,36.6327597181749
-13322856.2316,4414908.6537,185,PG&E,,CEC,SUBSTATION,305589,Clovis,115,93611,CA,Fresno County,Clovis,-119.681253809585,36.8261981070358
-13321014.1812,4424594.3474,186,PG&E,H15,CEC,SUBSTATION,302915,Coppermine,115,93619,CA,Fresno County,Unincorporated,-119.664706389389,36.8958126531349
-13395952.466,4331832.7664,187,Other,,CEC,SUBSTATION,302287,Derrick,,93210,CA,Fresno County,Unincorporated,-120.337888455606,36.2265030401059
-13293665.9851,4379362.1096,188,Other,,CEC,SUBSTATION,305901,Dinuba Energy,60,93654,CA,Tulare County,Unincorporated,-119.419033363822,36.5701694777454
-13250242.724,4398671.3734,189,PG&E,,CEC,SUBSTATION,307630,Dunlap,60,93641,CA,Fresno County,Unincorporated,-119.028955572819,36.7093527710918
-13342634.8243,4414313.529,190,PG&E,,CEC,SUBSTATION,304773,Fig Garden,,93711,CA,Fresno County,Fresno,-119.858927931298,36.8219186650183
-13410255.2255,4418300.1331,191,PG&E,,CEC,SUBSTATION,307163,Firebaugh,60,93622,CA,Fresno County,Unincorporated,-120.466372330496,36.8505810975019
-13372305.4456,4319936.0645,192,PG&E,15,CEC,SUBSTATION,309714,Gates,,93234,CA,Fresno County,Unincorporated,-120.125463657224,36.1402449848385
-13395605.9458,4375893.8986,193,PG&E,,CEC,SUBSTATION,303660,Giffen,60,93608,CA,Fresno County,Unincorporated,-120.334775611371,36.5451436018585
-13425499.1449,4400182.5964,194,PG&E,,CEC,SUBSTATION,304973,Hammonds,115,93622,CA,Fresno County,Unincorporated,-120.603310788261,36.7202352185997
-13377953.2521,4382308.4713,195,PG&E,,CEC,SUBSTATION,303306,Helm,230,93660,CA,Fresno County,Unincorporated,-120.176198766041,36.5914234316902
-13349670.9727,4417484.5049,196,PG&E,15,CEC,SUBSTATION,302888,Herndon,230,93722,CA,Fresno County,Fresno,-119.922134727871,36.8447178605385
-13369906.2284,4326253.7751,197,PG&E,,CEC,SUBSTATION,304055,Huron,115,93234,CA,Fresno County,Unincorporated,-120.10391112178,36.1860639141119
-13365027.3039,4396197.5194,198,PG&E,,CEC,SUBSTATION,310472,Kerman,60,93630,CA,Fresno County,Unincorporated,-120.060082997872,36.6915350070099
-13345299.4893,4398153.462,199,PG&E,,CEC,SUBSTATION,301827,Kearney (New),230,93706,CA,Fresno County,Unincorporated,-119.882865024226,36.7056228915969
-13344983.1165,4398316.0727,200,PG&E,,CEC,SUBSTATION,305853,Kearney (Old),60,93706,CA,Fresno County,Unincorporated,-119.880022999056,36.7067939959709
-13264772.032,4423544.2298,201,PG&E,H5,CEC,SUBSTATION,304409,Kings River,,93664,CA,Fresno County,Unincorporated,-119.159474567276,36.8882681470766
-13311861.9187,4368038.6907,202,PG&E,,CEC,SUBSTATION,301616,Kingsburg,115,93631,CA,Fresno County,Unincorporated,-119.582490216216,36.4884321233516
-13327896.797,4396436.3042,203,PG&E,,CEC,SUBSTATION,307652,Malaga,115,93725,CA,Fresno County,Unincorporated,-119.72653397904,36.693255018034
-13334725.6788,4409605.4624,204,PG&E,,CEC,SUBSTATION,300176,Manchester,115,93726,CA,Fresno County,Fresno,-119.787878867811,36.7880553143346
-13318176.0067,4384999.3074,205,PG&E,H5,CEC,SUBSTATION,308822,McCall,230,93625,CA,Fresno County,Unincorporated,-119.639210634569,36.6108290059788
-13357081.9166,4382578.2415,206,PG&E,,CEC,SUBSTATION,304647,Mc Mullin,230,93706,CA,Fresno County,Unincorporated,-119.988708369542,36.5933691606501
-13409429.5439,4400232.7442,207,PG&E,,CEC,SUBSTATION,309412,Mendota,115,93640,CA,Fresno County,Unincorporated,-120.458955105847,36.7205963108043
-13399011.722,4405184.1028,208,Other,,CEC,SUBSTATION,310154,Mendota Biomass,60,93640,CA,Fresno County,Mendota,-120.365370219954,36.7562405054967
-13431243.8146,4423333.0116,209,PG&E,,CEC,SUBSTATION,306702,Oro Loma,115,93622,CA,Fresno County,Unincorporated,-120.654916033819,36.8867505732852
-13333103.5437,4384276.8077,210,PG&E,,CEC,SUBSTATION,302316,Bowles,60,93725,CA,Fresno County,Unincorporated,-119.77330698068,36.6056190151958
-13423099.6841,4390923.6102,211,PG&E,,CEC,SUBSTATION,307408,Panoche,230,93622,CA,Fresno County,Unincorporated,-120.581756064994,36.6535362516183
-13305051.3776,4384545.0703,212,PG&E,,CEC,SUBSTATION,301266,Parlier,,93648,CA,Fresno County,Parlier,-119.521310084953,36.6075535144522
-13291926.0908,4409868.9348,213,Other,H5,CEC,,,Piedra,,93657,CA,Fresno County,Unincorporated,-119.403403627933,36.7899507672005
-13306921.9684,4398792.1045,214,PG&E,,CEC,SUBSTATION,301252,Rainbow,,93657,CA,Fresno County,Unincorporated,-119.538113888084,36.7102222230394
-13288898.7291,4384100.4444,215,PG&E,,CEC,SUBSTATION,308378,Reedley,115,93654,CA,Fresno County,Unincorporated,-119.376208375053,36.6043471951037
-13378192.8713,4386401.0626,216,PG&E,,CEC,SUBSTATION,302873,San Joaquin,60,93660,CA,Fresno County,Unincorporated,-120.178351301691,36.6209361474255
-13264885.9725,4389709.6996,217,PG&E,,CEC,SUBSTATION,309016,Sand Creek,60,93647,CA,Tulare County,Unincorporated,-119.160498112,36.6447873139759
-13315024.4884,4398375.6722,218,PG&E,H5,CEC,SUBSTATION,303753,Sanger,115,93657,CA,Fresno County,Unincorporated,-119.610900063909,36.7072232208093
-13373781.38,4356070.1888,219,PG&E,,CEC,SUBSTATION,304309,Schindler,115,93234,CA,Fresno County,Unincorporated,-120.138722201305,36.4019444249082
-13369972.503,4373946.4458,220,PG&E,,CEC,SUBSTATION,304332,Stroud,60,93627,CA,Fresno County,Unincorporated,-120.104506476724,36.5310876419217
-13290802.8052,4407172.3532,221,PG&E,,CEC,SUBSTATION,310134,Tivy Valley,,93657,CA,Fresno County,Unincorporated,-119.393312981145,36.770549006332
-13327390.295,4395642.6479,222,Other,,CEC,SUBSTATION,303835,Air Products,115,93725,CA,Fresno County,Unincorporated,-119.721983994078,36.6875380159111
-13297403.5752,4385631.9454,223,PG&E,,CEC,SUBSTATION,305874,Wahtoke,115,93654,CA,Fresno County,Reedley,-119.452608706806,36.615390709939
-13395563.6226,4391970.8379,224,WAPA,,CEC,SUBSTATION,309374,Wesix,60,93668,CA,Fresno County,Unincorporated,-120.33439541604,36.6610830678349
-13338190.5656,4399896.2969,225,PG&E,,CEC,SUBSTATION,309459,West Fresno,115,93706,CA,Fresno County,Fresno,-119.819004475512,36.718173669801
-13389428.0332,4355682.3096,226,Other,,CEC,SUBSTATION,305840,Westlands 16Ra,115,93210,CA,Fresno County,Unincorporated,-120.279278478808,36.3991398906154
-13386303.0367,4349836.1567,227,Other,,CEC,SUBSTATION,305020,Westlands 18Ra,60,93210,CA,Fresno County,Unincorporated,-120.251206157473,36.3568574132416
-13330620.4511,4424658.9855,228,PG&E,,CEC,SUBSTATION,302044,Woodward,115,93730,CA,Fresno County,Fresno,-119.751000979894,36.8962770171285
-13273776.944,4467604.9892,229,SCE,H6,CEC,,,Camp 10,230,93664,CA,Fresno County,Unincorporated,-119.240367067983,37.2041785767725
-13268649.7919,4473378.1667,230,SCE,H6,CEC,SUBSTATION,302844,Line Creek,33,93634,CA,Fresno County,Unincorporated,-119.194309076639,37.2454740906179
-13264732.3014,4474988.8349,231,SCE,H6,CEC,SUBSTATION,308838,Portal,33,93664,CA,Fresno County,Unincorporated,-119.159117660921,37.2569911586246
-13273830.2999,4467781.115,232,SCE,H6,CEC,,,Pitman,230,93664,CA,Fresno County,Unincorporated,-119.240846371832,37.2054387383062
-13427391.194,4416277.997,233,PG&E,,CEC,SUBSTATION,307108,De Francesco,,93622,CA,Fresno County,Unincorporated,-120.620307354302,36.8360439157538
-13374794.0691,4321628.3814,234,PG&E,,CEC,SUBSTATION,301242,Gates Wellhead,60,93234,CA,Fresno County,Unincorporated,-120.147819342554,36.1525210673767
-13582143.6051,4805497.7662,235,PG&E,,CEC,SUBSTATION,301251,Jacinto,60,95943,CA,Glenn County,Unincorporated,-122.010471916102,39.5827856365871
-13592534.0578,4833439.1276,236,PG&E,,CEC,SUBSTATION,308466,Capay,60,95963,CA,Glenn County,Unincorporated,-122.103810940026,39.7759635810324
-13641414.3851,4806960.7559,237,PG&E,,CEC,SUBSTATION,310114,Elk Creek,60,95939,CA,Glenn County,Unincorporated,-122.542910391499,39.592913698156
-13596885.8834,4833721.498,238,PG&E,,CEC,SUBSTATION,305750,Glenn,230,95963,CA,Glenn County,Unincorporated,-122.142904054826,39.7779130443667
-13586689.72,4835367.9846,239,PG&E,,CEC,SUBSTATION,303881,Headgate,60,95963,CA,Glenn County,Unincorporated,-122.051310360754,39.7892791602252
-13610260.564,4799249.2171,240,PG&E,,CEC,SUBSTATION,306883,Logan Creek,230,95988,CA,Glenn County,Unincorporated,-122.263050854464,39.5395111907149
-13600875.2353,4826088.501,241,PG&E,,CEC,SUBSTATION,302830,Orland B,60,95963,CA,Glenn County,Unincorporated,-122.178741012564,39.725196000274
-13581501.4947,4801884.9859,242,PG&E,,CEC,,,Provident,60,95943,CA,Glenn County,Unincorporated,-122.004703739388,39.5577685503603
-13601697.0987,4798118.2826,243,PG&E,,CEC,SUBSTATION,306643,Willows A,60,95988,CA,Glenn County,Unincorporated,-122.186123937436,39.5316759967068
-13640328.6388,4806112.7163,244,PG&E,,CEC,SUBSTATION,310479,Stony Gorge,,95939,CA,Glenn County,Unincorporated,-122.533156966536,39.5870430255531
-13803019.4354,4994353.6484,245,PG&E,,CEC,SUBSTATION,308230,Ultra Power,60,95521,CA,Humboldt County,Blue Lake,-123.994633258304,40.8779343646748
-13813460.204,4992755.8914,246,PG&E,,CEC,SUBSTATION,304334,Arcata,60,95521,CA,Humboldt County,Arcata,-124.088424278134,40.8670811711018
-13814972.1556,5036371.7576,247,PG&E,,CEC,SUBSTATION,300001,Big Lagoon,60,95570,CA,Humboldt County,Unincorporated,-124.102006370288,41.1627147448637
-13807442.8199,4998463.5742,248,Other,,CEC,SUBSTATION,310198,Blue Chip Milling,60,95519,CA,Humboldt County,Unincorporated,-124.034369197419,40.9058439650987
-13801456.228,4994633.375,249,PG&E,,CEC,SUBSTATION,307572,Blue Lake,60,95525,CA,Humboldt County,Unincorporated,-123.980590726979,40.8798342997434
-13779161.0592,4935889.9032,250,PG&E,,CEC,SUBSTATION,306209,Bridgeville,115,95526,CA,Humboldt County,Unincorporated,-123.780309818456,40.4796459701762
-13810715.4013,4944894.7207,251,PG&E,,CEC,SUBSTATION,302794,Carlotta,60,95547,CA,Humboldt County,Unincorporated,-124.063767295721,40.5411469235911
-13827008.738,4953904.1344,252,PG&E,,CEC,SUBSTATION,301875,Eel River,60,95536,CA,Humboldt County,Unincorporated,-124.21013282988,40.6026228132159
-13825468.1884,4982954.997,253,PG&E,,CEC,SUBSTATION,305866,Fairhaven,60,95564,CA,Humboldt County,Unincorporated,-124.196293837455,40.8004670394512
-13825457.325,4983757.0062,254,Other,,CEC,SUBSTATION,306783,Lousiana Pacific,60,95564,CA,Humboldt County,Unincorporated,-124.196196250006,40.8059206017754
-13758686.5747,4897056.5762,255,PG&E,,CEC,SUBSTATION,309820,Fort Seward,60,95511,CA,Humboldt County,Unincorporated,-123.596384394742,40.2137770140956
-13785506.0353,4907567.381,256,PG&E,,CEC,SUBSTATION,302998,Fruitland,60,95554,CA,Humboldt County,Unincorporated,-123.837307708129,40.2858417415686
-13780560.0776,4880922.4111,257,PG&E,,CEC,SUBSTATION,301728,Garberville,60,95542,CA,Humboldt County,Unincorporated,-123.792877414778,40.1030078598229
-13818294.7144,4980080.1253,258,PG&E,,CEC,SUBSTATION,305752,Harris,60,95503,CA,Humboldt County,Unincorporated,-124.13185342405,40.7809145891245
-13768229.3851,5020673.8668,259,PG&E,,CEC,SUBSTATION,300663,Hoopa,60,95546,CA,Humboldt County,Unincorporated,-123.682108918897,41.0564653893721
-13816126.9453,4980325.6368,260,PG&E,,CEC,SUBSTATION,303673,Humboldt,115,95503,CA,Humboldt County,Unincorporated,-124.11238002278,40.7825845756075
-13826955.6489,4974114.8219,261,PG&E,,CEC,SUBSTATION,310336,Humboldt Bay,,95503,CA,Humboldt County,Unincorporated,-124.209655922442,40.7403252642439
-13811670.4879,4998359.5676,262,PG&E,,CEC,SUBSTATION,307372,Janes Creek,60,95521,CA,Humboldt County,Arcata,-124.07234698515,40.9051378243727
-13820575.5497,4992560.1421,263,Other,,CEC,SUBSTATION,304968,Sierra Pacific Lumber,60,95521,CA,Humboldt County,Unincorporated,-124.152342515837,40.8657513693892
-13789557.2297,4978166.8783,264,PG&E,,CEC,SUBSTATION,310450,Maple Creek,,95550,CA,Humboldt County,Unincorporated,-123.873700206482,40.7678991070624
-13818668.0557,4952726.8765,265,PG&E,,CEC,SUBSTATION,309670,Newburg,60,95540,CA,Humboldt County,Fortuna,-124.135207206331,40.5945929815603
-13541086.6504,4551374.3455,266,Other,,CEC,SUBSTATION,303676,Windmaster,230,94514,CA,Contra Costa County,Unincorporated,-121.641651016659,37.8011600009716
-13815194.0928,4936076.867,267,Other,,CEC,SUBSTATION,302363,Pacific Lumber,60,95565,CA,Humboldt County,Unincorporated,-124.104000066082,40.4809234655735
-13766856.7702,4972439.1667,268,PG&E,,CEC,,,Ridge Cabin,,95550,CA,Humboldt County,Unincorporated,-123.66977850927,40.7289192546992
-13814667.3282,4938194.2923,269,PG&E,,CEC,SUBSTATION,308528,Rio Dell,60,95562,CA,Humboldt County,Rio Dell,-124.099268059257,40.4953898181704
-13784496.3494,4985901.047,270,PG&E,,CEC,SUBSTATION,308615,Russ Ranch,60,95550,CA,Humboldt County,Unincorporated,-123.828237545932,40.8204976111274
-13483089.3078,4541817.5518,271,Other,,CEC,SUBSTATION,303204,Mrip,,95366,CA,San Joaquin County,Ripon,-121.120652023319,37.7332950063869
-13817912.868,5021895.0335,272,PG&E,,CEC,SUBSTATION,300777,Trinidad,60,95570,CA,Humboldt County,Unincorporated,-124.128423239171,41.0647368816441
-13763553.6594,5004656.4083,273,PG&E,,CEC,SUBSTATION,309847,Willow Creek,60,95573,CA,Humboldt County,Unincorporated,-123.640106160747,40.9478758994312
-12859503.8918,3895168.4558,274,IID,,CEC,SUBSTATION,309842,Alamorio,92,92227,CA,Imperial County,Brawley,-115.518888921939,32.9989790922754
-12910671.5397,3911951.3825,275,IID,,CEC,SUBSTATION,303931,Anza,92,92274,CA,Imperial County,Unincorporated,-115.978535723488,33.1253308860537
-12754385.0933,3866337.4877,276,IID,,CEC,SUBSTATION,304974,Bard,,92283,CA,Imperial County,Unincorporated,-114.574590688485,32.7814997084681
-12743864.3092,3882370.4717,277,IID,,CEC,SUBSTATION,304064,Barret,,92283,CA,Imperial County,Unincorporated,-114.480080876734,32.9025065113901
-12878414.5896,3946513.3078,278,IID,,CEC,SUBSTATION,303610,Bombay,92,92257,CA,Imperial County,Unincorporated,-115.68876661085,33.384961174635
-12857431.4428,3851465.7068,279,IID,,CEC,SUBSTATION,309012,Calexico,,92231,CA,Imperial County,Calexico,-115.500271795517,32.6691095906929
-12858530.7936,3912114.9188,280,IID,,CEC,SUBSTATION,309726,Calipatria,92,92233,CA,Imperial County,Calipatria,-115.510147432092,33.1265611910328
-12866082.1353,3871159.9869,281,IID,,CEC,SUBSTATION,306347,Central,,92243,CA,Imperial County,El Centro,-115.577982288901,32.8179142211132
-12866065.598,3866279.0663,282,IID,,CEC,SUBSTATION,303532,Dahlia,92,92243,CA,Imperial County,El Centro,-115.577833731445,32.7810584797539
-12918710.3874,3950092.6992,283,IID,,CEC,SUBSTATION,306917,Desert Shores,92,92274,CA,Imperial County,Unincorporated,-116.05074992149,33.4118055552231
-12888394.7646,3867961.1356,284,IID,,CEC,SUBSTATION,304440,Dixieland,92,92274,CA,Imperial County,Unincorporated,-115.778420047724,32.7937614794048
-12861536.3833,3869097.3911,285,IID,46,CEC,SUBSTATION,301611,El Centro,230,92243,CA,Imperial County,El Centro,-115.537147103654,32.8023414621793
-12866206.8675,3868738.7392,286,IID,,CEC,SUBSTATION,305657,Euclid,92,92251,CA,Imperial County,Unincorporated,-115.579102776984,32.7996333342183
-12799975.9218,3902420.7212,287,IID,,CEC,SUBSTATION,304184,Goldfields,92,92283,CA,Imperial County,Unincorporated,-114.984140069096,33.053600687368
-12788850.026,3901548.5172,288,IID,,CEC,SUBSTATION,304348,Goldmine,,92283,CA,Imperial County,Unincorporated,-114.884194446243,33.0470333341259
-12861247.9851,3857506.8911,289,IID,,CEC,SUBSTATION,301306,Heber,92,92243,CA,Imperial County,Unincorporated,-115.53455637843,32.7147815581549
-12832210.9075,3864853.7461,290,IID,,CEC,SUBSTATION,300726,Highline,230,92250,CA,Imperial County,Unincorporated,-115.273711872837,32.7702930306371
-12864984.7707,3883628.996,291,IID,,CEC,SUBSTATION,303539,Holly Sugar,,92251,CA,Imperial County,Unincorporated,-115.568124494429,32.9119980697043
-12844932.7853,3870431.4327,292,IID,,CEC,SUBSTATION,301784,Holtville,,92250,CA,Imperial County,Holtville,-115.387994445345,32.8124138923789
-12864497.1948,3876226.5982,293,IID,,CEC,SUBSTATION,310188,Imperial Valley,,92251,CA,Imperial County,Imperial,-115.563744525711,32.8561559444842
-12881408.5138,3857925.81,294,SDG&E,"Southwest Powerlink, 45, 46",CEC,SUBSTATION,300666,Imperial Valley,,92274,CA,Imperial County,Unincorporated,-115.715661489296,32.7179477614166
-13182796.3994,4016514.8591,295,SCE,,CEC,SUBSTATION,309703,El Segundo,,90245,CA,Los Angeles County,El Segundo,-118.423074930054,33.9084436389841
-12800264.8328,3898937.5314,296,IID,,CEC,SUBSTATION,302992,Mesquite,,92283,CA,Imperial County,Unincorporated,-114.986735400456,33.0273707119777
-12850106.8954,3920864.8166,297,IID,,CEC,SUBSTATION,310447,Midway,230,92233,CA,Imperial County,Unincorporated,-115.434474267166,33.1923626913171
-12756109.7994,3862556.4463,298,IID,,CEC,SUBSTATION,308891,No Mans Land,,92283,CA,Imperial County,Unincorporated,-114.59008398751,32.752938776563
-12805210.6957,3856373.4561,299,IID,,CEC,SUBSTATION,310380,Drop 2,,92283,CA,Imperial County,Unincorporated,-115.031164843236,32.7062144549127
-12795347.4325,3857025.9681,300,IID,,CEC,SUBSTATION,308885,Sand Hill,,92283,CA,Imperial County,Unincorporated,-114.942561642262,32.7111465874936
-12769753.2524,3860390.4452,301,IID,,CEC,SUBSTATION,300301,Araz,161,92283,CA,Imperial County,Unincorporated,-114.712645210534,32.7365732808417
-12877486.0058,3870297.8767,302,IID,,CEC,SUBSTATION,310007,Navy Base,92,92243,CA,Imperial County,Unincorporated,-115.680425000242,32.8114055540012
-12857525.9805,3927506.5196,303,IID,,CEC,SUBSTATION,301669,Niland,161,92233,CA,Imperial County,Unincorporated,-115.501121042062,33.2422770419117
-12862184.8336,3893574.8728,304,IID,,CEC,SUBSTATION,309476,Oakley,,92227,CA,Imperial County,Brawley,-115.542972232336,32.9869722327751
-12856372.4073,3853845.3563,305,IID,,CEC,SUBSTATION,307585,Perry,92,92231,CA,Imperial County,Calexico,-115.490758318005,32.6871027718258
-12773762.0341,3863539.8741,306,WAPA,,CEC,SUBSTATION,307389,Knob,,92283,CA,Imperial County,Unincorporated,-114.748656708929,32.7603681978737
-12897231.4156,3867707.4894,307,IID,,CEC,SUBSTATION,300850,Plaster City,,92259,CA,Imperial County,Unincorporated,-115.857801034166,32.7918460576557
-12858352.3489,3853696.9253,308,IID,,CEC,SUBSTATION,306205,Pruett,,92231,CA,Imperial County,Unincorporated,-115.508544435964,32.6859805505376
-12861210.3413,3891375.2696,309,IID,,CEC,SUBSTATION,300430,Rio Vista,92,92227,CA,Imperial County,Brawley,-115.534218218257,32.9703966269564
-12909702.7939,3933232.8044,310,IID,,CEC,SUBSTATION,308892,Salton City,92,92274,CA,Imperial County,Unincorporated,-115.969833332109,33.285288890206
-12879071.3579,3867660.2682,311,IID,,CEC,SUBSTATION,302005,Seeley,92,92273,CA,Imperial County,Unincorporated,-115.694666460407,32.7914894593966
-12872726.7884,3862525.5763,312,IID,,CEC,SUBSTATION,310226,Silsbee,,92243,CA,Imperial County,Unincorporated,-115.637672222772,32.7527055559141
